network,state,site_name,description,start,end,latitude,longitude,elev,county,site_id,Year,Month,Day,yearday,date,snow_water_equivalent,precipitation_cumulative,temperature_max,temperature_min,temperature_mean,precipitation,study_year,daymet_maxtemp,daymet_mintemp,daymet_precip,daymet_meantemp,swe_plus,prevday_swe,prevday_maxtemp,prevday_mintemp,prevday_meantemp,prevday_precip,prevday_cumulative_precip
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,2,92,2016-04-02,391.2,614.7,5.3,-1.9,1.7,0,36,1.94,-5.12,0,-1.59,392.2,401.3,1.93,-12.05,-5.0600000000000005,0,614.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,3,93,2016-04-03,190.5,162.6,2.2,-2.9,-1,5.1,36,2.45,-5.08,0,-1.315,191.5,190.5,2.66,-2.99,-0.16500000000000004,5.86,162.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,3,93,2016-04-03,386.1,614.7,7.8,-3.2,1.6,0,36,2.78,-2.02,8.07,0.3799999999999999,387.1,391.2,1.94,-5.12,-1.59,0,614.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,4,94,2016-04-04,190.5,167.6,4.6,-5.3,-1.9,0,36,5.05,-3.96,0,0.5449999999999999,191.5,190.5,2.45,-5.08,-1.315,0,162.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,4,94,2016-04-04,386.1,614.7,5.2,-4.2,1.3,0,36,5.56,-4.02,4.45,0.77,387.1,386.1,2.78,-2.02,0.3799999999999999,8.07,614.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,5,95,2016-04-05,190.5,167.6,4.6,-4.4,-0.6,0,36,2.23,-5.07,0,-1.4200000000000002,191.5,190.5,5.05,-3.96,0.5449999999999999,0,167.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,5,95,2016-04-05,383.5,614.7,9.2,-0.2,3.2,0,36,6.85,-1.31,0,2.7699999999999996,384.5,386.1,5.56,-4.02,0.77,4.45,614.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,6,96,2016-04-06,190.5,167.6,7,-2.3,2.3,0,36,-1.21,-6.38,0,-3.795,191.5,190.5,2.23,-5.07,-1.4200000000000002,0,167.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,6,96,2016-04-06,378.5,614.7,5.6,0.2,2,0,36,2.7,-5.12,0,-1.21,379.5,383.5,6.85,-1.31,2.7699999999999996,0,614.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,7,97,2016-04-07,190.5,167.6,5.4,-3.8,0.7,0,36,-6.49,-9.73,2.47,-8.11,191.5,190.5,-1.21,-6.38,-3.795,0,167.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,7,97,2016-04-07,375.9,614.7,9.2,-1.4,3.3,0,36,-2.74,-10.27,0,-6.505,376.9,378.5,2.7,-5.12,-1.21,0,614.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,8,98,2016-04-08,193,167.6,3.5,-4,-1.6,5.1,36,0.75,-11.16,0,-5.205,194,190.5,-6.49,-9.73,-8.11,2.47,167.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,8,98,2016-04-08,373.4,614.7,8.1,-2.4,2.5,2.5,36,-1.27,-10.99,0,-6.13,374.4,375.9,-2.74,-10.27,-6.505,0,614.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,9,99,2016-04-09,195.6,172.7,7.2,-2.9,2.7,0,36,4.76,-9.24,0,-2.24,196.6,193,0.75,-11.16,-5.205,0,167.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,9,99,2016-04-09,368.3,617.2,4.1,0.9,2.7,2.5,36,1.96,-9.85,0,-3.945,369.3,373.4,-1.27,-10.99,-6.13,0,614.7
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,10,100,2016-04-10,195.6,172.7,6.1,3.1,4.7,0,36,5.96,-6.67,0,-0.355,196.6,195.6,4.76,-9.24,-2.24,0,172.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,10,100,2016-04-10,363.2,619.8,5.4,-0.8,1.9,7.6,36,3.32,-10.9,0,-3.79,364.2,368.3,1.96,-9.85,-3.945,0,617.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,11,101,2016-04-11,195.6,172.7,7.2,-2.8,3,0,36,4.55,-3.69,0,0.42999999999999994,196.6,195.6,5.96,-6.67,-0.355,0,172.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,11,101,2016-04-11,358.1,627.4,5.7,-1.7,1.6,0,36,6.41,-8.47,0,-1.0300000000000002,359.1,363.2,3.32,-10.9,-3.79,0,619.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,12,102,2016-04-12,198.1,172.7,1.6,-6.6,-2.9,0,36,4.75,-5.45,0,-0.3500000000000001,199.1,195.6,4.55,-3.69,0.42999999999999994,0,172.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,12,102,2016-04-12,355.6,627.4,9.3,-1.9,3.3,0,36,5.25,-4.06,0,0.5950000000000002,356.6,358.1,6.41,-8.47,-1.0300000000000002,0,627.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,13,103,2016-04-13,198.1,172.7,-0.4,-9.2,-5.1,0,36,4.06,-5.81,0,-0.875,199.1,198.1,4.75,-5.45,-0.3500000000000001,0,172.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,13,103,2016-04-13,350.5,627.4,8.7,0,4.3,0,36,4.27,-0.93,4.98,1.6699999999999997,351.5,355.6,5.25,-4.06,0.5950000000000002,0,627.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,14,104,2016-04-14,198.1,172.7,1.5,-7.4,-3.9,2.5,36,7.33,-6.12,0,0.605,199.1,198.1,4.06,-5.81,-0.875,0,172.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,14,104,2016-04-14,342.9,627.4,8.9,-0.4,3.8,0,36,7.49,-0.19,0,3.65,343.9,350.5,4.27,-0.93,1.6699999999999997,4.98,627.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,15,105,2016-04-15,200.7,175.3,5.8,-6.7,-1,0,36,-0.29,-7.74,0,-4.015,201.7,198.1,7.33,-6.12,0.605,0,172.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,15,105,2016-04-15,335.3,627.4,7.6,-0.5,3.5,0,36,9.47,-0.25,0,4.61,336.3,342.9,7.49,-0.19,3.65,0,627.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,16,106,2016-04-16,200.7,175.3,5.9,-1.9,2.1,0,36,-4,-10.67,0,-7.335,201.7,200.7,-0.29,-7.74,-4.015,0,175.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,16,106,2016-04-16,327.7,627.4,8.7,-0.4,2.9,0,36,7.19,2.64,9.34,4.915,328.7,335.3,9.47,-0.25,4.61,0,627.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,17,107,2016-04-17,205.7,175.3,4.8,-1.1,1.9,0,36,-3.61,-12.24,0,-7.925,206.7,200.7,-4,-10.67,-7.335,0,175.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,17,107,2016-04-17,325.1,627.4,11.3,-1.8,3.3,0,36,9.61,1.99,0,5.8,326.1,327.7,7.19,2.64,4.915,9.34,627.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,18,108,2016-04-18,205.7,175.3,6.1,-2,1.1,2.5,36,0.08,-11.75,0,-5.835,206.7,205.7,-3.61,-12.24,-7.925,0,175.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,18,108,2016-04-18,317.5,627.4,8.3,-2.3,2.8,2.5,36,10.57,2.51,0,6.54,318.5,325.1,9.61,1.99,5.8,0,627.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,19,109,2016-04-19,205.7,177.8,7.4,-2.4,2.3,0,36,-4.2,-10.42,0,-7.31,206.7,205.7,0.08,-11.75,-5.835,0,175.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,19,109,2016-04-19,307.3,629.9,4.1,0.6,2.2,0,36,11.99,3.61,0,7.8,308.3,317.5,10.57,2.51,6.54,0,627.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,20,110,2016-04-20,208.3,177.8,8.6,-1.4,3.2,0,36,1.01,-11.31,0,-5.15,209.3,205.7,-4.2,-10.42,-7.31,0,177.8
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,20,110,2016-04-20,304.8,629.9,8.3,0,3.6,0,36,8.89,2.49,0,5.69,305.8,307.3,11.99,3.61,7.8,0,629.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,21,111,2016-04-21,208.3,177.8,6.2,0.2,2.7,0,36,3.43,-10.11,0,-3.34,209.3,208.3,1.01,-11.31,-5.15,0,177.8
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,21,111,2016-04-21,294.6,629.9,10.9,-2.2,5,0,36,7.7,1.24,0,4.47,295.6,304.8,8.89,2.49,5.69,0,629.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,22,112,2016-04-22,203.2,177.8,7.7,-0.9,2.3,0,36,6.39,-6.44,0,-0.02500000000000035,204.2,208.3,3.43,-10.11,-3.34,0,177.8
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,22,112,2016-04-22,281.9,629.9,8.8,1.8,5.5,0,36,6.9,0.83,2.89,3.865,282.9,294.6,7.7,1.24,4.47,0,629.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,23,113,2016-04-23,203.2,177.8,10.7,0.3,4.9,0,36,6.93,-4.85,0,1.04,204.2,203.2,6.39,-6.44,-0.02500000000000035,0,177.8
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,23,113,2016-04-23,271.8,629.9,10.4,2.4,5.7,0,36,6.36,0.49,0,3.4250000000000003,272.8,281.9,6.9,0.83,3.865,2.89,629.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,24,114,2016-04-24,203.2,177.8,12.1,3.9,7.6,0,36,9.24,-1.97,0,3.635,204.2,203.2,6.93,-4.85,1.04,0,177.8
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,24,114,2016-04-24,256.5,629.9,11.6,0.1,4.7,0,36,7.63,0.25,0,3.94,257.5,271.8,6.36,0.49,3.4250000000000003,0,629.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,25,115,2016-04-25,203.2,177.8,12.9,2.7,5.8,2.5,36,9.06,0.67,0,4.865,204.2,203.2,9.24,-1.97,3.635,0,177.8
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,25,115,2016-04-25,246.4,629.9,7.1,0.7,3.1,5.1,36,8.84,-0.07,0,4.385,247.4,256.5,7.63,0.25,3.94,0,629.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,26,116,2016-04-26,203.2,180.3,10.3,2.3,5.6,0,36,6.46,-3.05,0,1.705,204.2,203.2,9.06,0.67,4.865,0,177.8
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,26,116,2016-04-26,236.2,635,7.6,-0.1,3.1,2.5,36,10.1,-1.19,0,4.455,237.2,246.4,8.84,-0.07,4.385,0,629.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,27,117,2016-04-27,198.1,180.3,8.3,1.3,4.1,7.6,36,6.57,-5.81,0,0.38000000000000034,199.1,203.2,6.46,-3.05,1.705,0,180.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,27,117,2016-04-27,226.1,637.5,8.7,-1.6,3.7,0,36,10.88,-2.62,0,4.130000000000001,227.1,236.2,10.1,-1.19,4.455,0,635
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,28,118,2016-04-28,193,188,9.8,-0.7,4.4,0,36,7.28,-1.63,0,2.825,194,198.1,6.57,-5.81,0.38000000000000034,0,180.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,28,118,2016-04-28,210.8,637.5,8.6,-0.5,3.9,0,36,11.22,-3.29,0,3.965,211.8,226.1,10.88,-2.62,4.130000000000001,0,637.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,4,30,120,2016-04-30,180.3,188,8.6,-0.2,3.8,0,36,7.1,-1.38,0,2.86,181.3,193,7.28,-1.63,2.825,0,188
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,4,30,120,2016-04-30,195.6,637.5,5.8,0.2,3.1,0,36,11.09,-1.66,0,4.715,196.6,210.8,11.22,-3.29,3.965,0,637.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,1,121,2016-05-01,172.7,188,10.7,0.4,4.8,0,36,7.36,-1.12,0,3.12,173.7,180.3,7.1,-1.38,2.86,0,188
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,1,121,2016-05-01,185.4,637.5,8.4,0.9,4.1,0,36,8.84,-1.3,0,3.77,186.4,195.6,11.09,-1.66,4.715,0,637.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,2,122,2016-05-02,167.6,188,7.3,1.9,4.2,2.5,36,8.36,-1.22,0,3.57,168.6,172.7,7.36,-1.12,3.12,0,188
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,2,122,2016-05-02,172.7,637.5,11.4,-0.2,4.6,0,36,7.97,-1.95,0,3.01,173.7,185.4,8.84,-1.3,3.77,0,637.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,3,123,2016-05-03,160,190.5,4.6,0.8,1.9,5.1,36,4.55,1.66,0,3.105,161,167.6,8.36,-1.22,3.57,0,188
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,3,123,2016-05-03,157.5,637.5,9.7,-0.2,4.2,0,36,11.64,-2.94,0,4.3500000000000005,158.5,172.7,7.97,-1.95,3.01,0,637.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,4,124,2016-05-04,154.9,195.6,6.7,0.9,3.8,2.5,36,7.36,0.25,0,3.805,155.9,160,4.55,1.66,3.105,0,190.5
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,4,124,2016-05-04,139.7,637.5,6.4,0.2,3.2,0,36,10.8,-1.05,0,4.875,140.7,157.5,11.64,-2.94,4.3500000000000005,0,637.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,5,125,2016-05-05,149.9,198.1,9.5,1.1,4.7,0,36,7.17,-0.43,0,3.37,150.9,154.9,7.36,0.25,3.805,0,195.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,5,125,2016-05-05,134.6,637.5,5.8,-0.6,3.3,2.5,36,8.43,1.38,1.22,4.904999999999999,135.6,139.7,10.8,-1.05,4.875,0,637.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,6,126,2016-05-06,142.2,198.1,9.9,2.1,6.2,0,36,11.09,0.02,0,5.555,143.2,149.9,7.17,-0.43,3.37,0,198.1
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,6,126,2016-05-06,129.5,640.1,10.8,0.2,4.4,0,36,13.13,1.24,0,7.1850000000000005,130.5,134.6,8.43,1.38,4.904999999999999,1.22,637.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,7,127,2016-05-07,132.1,198.1,8.4,2.3,4.9,0,36,12.92,0.92,0,6.92,133.1,142.2,11.09,0.02,5.555,0,198.1
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,7,127,2016-05-07,111.8,640.1,11.4,0.1,5.1,0,36,14.99,0.22,0,7.605,112.8,129.5,13.13,1.24,7.1850000000000005,0,640.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,8,128,2016-05-08,116.8,198.1,9.2,2.4,5.8,0,36,9.25,3.11,0,6.18,117.8,132.1,12.92,0.92,6.92,0,198.1
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,8,128,2016-05-08,88.9,640.1,5.9,1.7,3.7,10.2,36,10.86,2.38,0,6.619999999999999,89.9,111.8,14.99,0.22,7.605,0,640.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,9,129,2016-05-09,101.6,198.1,8.3,3.1,5.9,2.5,36,9.15,3.87,0,6.51,102.6,116.8,9.25,3.11,6.18,0,198.1
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,9,129,2016-05-09,86.4,650.2,8.9,1.4,4.1,0,36,12.13,3.92,0,8.025,87.4,88.9,10.86,2.38,6.619999999999999,0,640.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,10,130,2016-05-10,91.4,200.7,13.9,3.1,8.4,0,36,8.68,4.16,0,6.42,92.4,101.6,9.15,3.87,6.51,0,198.1
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,10,130,2016-05-10,66,650.2,9.8,0.6,5.2,0,36,16.91,3.59,0,10.25,67,86.4,12.13,3.92,8.025,0,650.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,11,131,2016-05-11,73.7,200.7,17.9,5.1,11.7,0,36,11.17,1.67,3.81,6.42,74.7,91.4,8.68,4.16,6.42,0,200.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,11,131,2016-05-11,48.3,650.2,10.3,3.4,6.9,0,36,14.75,4.81,0,9.78,49.3,66,16.91,3.59,10.25,0,650.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,12,132,2016-05-12,45.7,200.7,19.8,6.1,13.7,0,36,11.17,2.38,0,6.775,46.7,73.7,11.17,1.67,6.42,3.81,200.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,12,132,2016-05-12,27.9,650.2,16,3.5,9.6,0,36,8.43,2.72,11.31,5.575,28.9,48.3,14.75,4.81,9.78,0,650.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,13,133,2016-05-13,12.7,200.7,20.4,10.4,15.4,0,36,10.91,3.5,0,7.205,13.7,45.7,11.17,2.38,6.775,0,200.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,13,133,2016-05-13,0,650.2,21.2,2.8,13.2,0,36,11.47,0.26,0,5.865,1,27.9,8.43,2.72,5.575,11.31,650.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,14,134,2016-05-14,0,200.7,21.6,10.4,14.6,0,36,7.14,3.82,0,5.4799999999999995,1,12.7,10.91,3.5,7.205,0,200.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,14,134,2016-05-14,0,650.2,21.2,8.3,14.7,0,36,14.93,0.04,0,7.484999999999999,1,0,11.47,0.26,5.865,0,650.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,15,135,2016-05-15,0,200.7,11.9,2.4,8.1,7.6,36,12.98,3.45,0,8.215,1,0,7.14,3.82,5.4799999999999995,0,200.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,15,135,2016-05-15,0,650.2,21.8,7.2,14.6,0,36,12.01,2.12,0,7.0649999999999995,1,0,14.93,0.04,7.484999999999999,0,650.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,16,136,2016-05-16,0,208.3,3.5,-1,1.2,5.1,36,14.76,2.84,0,8.8,1,0,12.98,3.45,8.215,0,200.7
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,16,136,2016-05-16,0,650.2,14.1,4.2,9.2,0,36,14.97,2.17,0,8.57,1,0,12.01,2.12,7.0649999999999995,0,650.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,17,137,2016-05-17,0,213.4,3,-3.2,-0.3,0,36,15.02,3.47,2.5,9.245,1,0,14.76,2.84,8.8,0,208.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2016,5,17,137,2016-05-17,0,650.2,14.1,2.4,7.9,0,36,14.34,0.6,0,7.47,1,0,14.97,2.17,8.57,0,650.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2016,5,18,138,2016-05-18,0,213.4,9.7,-0.7,3.6,0,36,10.71,4.34,0,7.525,1,0,15.02,3.47,9.245,2.5,213.4
